route_id,supplier_id,supplier_name,supplier_city,facility_id,facility_name,facility_city,straight_line_km,road_distance_km,estimated_travel_hrs,primary_highway,route_type,flood_risk_score,congestion_risk_score,disruption_probability,is_primary_route,is_emergency_route,is_active
6e691045-f137-4ac2-99cf-1cf564d8c91f,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,257.9,361.8,9.64,SH/District Road (Davanagere–Mysuru),state_highway,0.18,0.1,0.116,True,True,True
eba24ad1-c63b-4e5b-8717-663047648c64,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,District Hospital Hubballi,Hubballi,133.7,168.2,2.76,NH-48 (Hubballi-Davanagere),express_highway,0.22,0.38,0.216,True,True,True
594706a4-71f2-4fa2-97cf-2791d70ca65f,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,209.0,345.7,7.43,SH/District Road (Davanagere–Mangaluru),state_highway,0.18,0.31,0.179,True,True,True
cae8c074-f148-436c-b1bb-8276ff61f7ed,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,246.8,329.3,5.08,NH-48 (Bengaluru-Davanagere),express_highway,0.08,0.73,0.265,True,True,True
b4ba818b-03a6-4e79-9666-99f06b8f583b,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,247.9,285.5,4.06,NH-48 (Bengaluru-Davanagere),express_highway,0.08,0.53,0.205,True,True,True
6681543e-71e1-4f89-a20d-431d4550943f,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,244.7,319.7,4.65,NH-48 (Bengaluru-Davanagere),express_highway,0.22,0.75,0.327,True,True,True
7900a8e8-30a6-4f46-877b-652563b13267,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,251.3,331.8,5.17,NH-48 (Bengaluru-Davanagere),express_highway,0.35,0.61,0.337,True,True,True
cbf0ef8c-fdf9-4c15-a1f2-6e76849f0246,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,243.4,288.2,4.01,NH-48 (Bengaluru-Davanagere),express_highway,0.17,0.76,0.31,True,True,True
d4d58fd6-04c0-45af-8c3a-589354cce28f,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,2c10669e-877f-49df-988b-6f88cea0c8db,SDM College of Medical Sciences,Dharwad,147.3,202.0,5.43,SH/District Road (Davanagere–Dharwad),state_highway,0.06,0.28,0.122,True,True,True
b05b6212-4d82-4877-a2b6-2dd0be5e99a8,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,248.0,326.4,5.18,NH-48 (Bengaluru-Davanagere),express_highway,0.08,0.61,0.229,True,True,True
02e86423-2c1e-488d-8086-5ab38d52f0f5,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,57229351-d8e3-4fab-951c-dc8c980d72c0,District Hospital Belagavi,Belagavi,213.6,314.3,6.57,SH/District Road (Davanagere–Belagavi),state_highway,0.25,0.13,0.153,True,True,True
9fc03b4e-f72e-4373-bca6-707ce2953b99,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,98e0d752-46c0-4b17-8810-4308cc191df8,Shri B M Patil Medical College,Vijayapura,260.9,390.5,8.16,SH/District Road (Davanagere–Vijayapura),state_highway,0.13,0.22,0.132,True,True,True
a7024614-fd02-4607-bf95-8519c0c408f8,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,bb873a93-3bde-4136-a0f3-0c7b476f70af,Kasturba Medical College Manipal,Mangaluru,211.2,315.0,8.84,SH/District Road (Davanagere–Mangaluru),state_highway,0.12,0.33,0.161,True,True,True
0793f2a1-1d08-4eda-8930-381d33679b15,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,210.5,302.5,5.89,SH/District Road (Davanagere–Mangaluru),state_highway,0.19,0.24,0.162,True,True,True
8d993a1e-fce6-4b79-b50d-1a75689ec27d,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,70.7,92.2,1.47,SH-57 (Davanagere-Shivamogga),express_highway,0.62,0.13,0.301,True,True,True
0f21ea35-de75-4199-a3b2-a63c8848a282,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,7.0,11.1,0.25,SH/District Road (Davanagere–Davanagere),intra_city,0.29,0.24,0.202,True,True,True
bd7fd2c6-6b49-4f09-80f9-4354a7f2b04c,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,180.7,270.2,6.59,SH/District Road (Davanagere–Tumakuru),state_highway,0.11,0.35,0.163,True,True,True
e58872e1-3fa5-4da6-b2f7-c460db01379c,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,247.1,288.8,3.95,NH-48 (Bengaluru-Davanagere),express_highway,0.06,0.66,0.236,True,True,True
57671c47-b234-42ff-818c-92b1e8190006,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,252.1,292.8,4.15,NH-48 (Bengaluru-Davanagere),express_highway,0.11,0.67,0.259,True,True,True
7cba1938-80f1-48d5-b289-5b7e5c8cfb8c,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,246.4,328.5,4.83,NH-48 (Bengaluru-Davanagere),express_highway,0.1,0.74,0.276,True,True,True
0168dca7-774a-4a80-abfb-9fd8b4d97b4a,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,248.0,307.1,5.56,NH-48 (Bengaluru-Davanagere),express_highway,0.2,0.74,0.316,True,True,True
7686aa64-1221-4ed8-9349-09f81f80a1e1,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,258.8,388.3,7.74,SH/District Road (Davanagere–Mysuru),state_highway,0.26,0.24,0.19,True,True,True
62d56b88-a344-44fc-acc1-4a53c33561b9,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,125.3,183.4,3.7,SH/District Road (Davanagere–Ballari),state_highway,0.16,0.15,0.123,True,True,True
3b65c27e-6375-40db-800b-e57929a93f70,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,169.3,247.6,4.71,SH/District Road (Davanagere–Hassan),state_highway,0.14,0.17,0.121,True,True,True
0bf901b9-0a16-43d6-94df-200257fbed65,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,241.3,337.0,9.33,SH/District Road (Davanagere–Mandya),state_highway,0.34,0.26,0.228,True,True,True
40d195f1-d9d5-4fdc-93e5-7bb95bd4c770,3192fac3-a241-4b06-aa9c-f7cb3293e4a6,Chikkaballapur Pharma,Davanagere,a358466a-5265-40d0-852b-00e114b60fbe,District Hospital Raichur,Raichur,246.6,395.8,7.84,SH/District Road (Davanagere–Raichur),state_highway,0.16,0.34,0.18,True,True,True
ea5f0f22-1ecf-45f1-9d88-6c18741583b4,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,Apollo Hospitals Bangalore,Bengaluru,252.7,328.1,4.74,NH-75 (Bengaluru-Shivamogga),express_highway,0.18,0.35,0.225,True,True,True
0f7f9397-9f96-4075-ac30-31ce91593b5a,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,7aff3511-d078-448e-a99d-90bfc23f7d81,Manipal Hospitals Bangalore,Bengaluru,251.2,293.3,4.19,NH-75 (Bengaluru-Shivamogga),express_highway,0.16,0.27,0.193,True,True,True
58f67e29-b965-4bb0-8346-ebdbdd0cfe2a,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,6ebb1cd6-4336-4042-a427-21e6d887b651,Sakra World Hospital,Bengaluru,254.0,337.4,5.03,NH-75 (Bengaluru-Shivamogga),express_highway,0.06,0.32,0.168,True,True,True
2d67cb50-c79f-49bb-a819-0875c64bb602,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,31a28173-ca6a-4d67-9360-2838c27e34b7,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,244.5,326.6,4.81,NH-75 (Bengaluru-Shivamogga),express_highway,0.31,0.35,0.277,True,True,True
6ef88a76-ecbe-4de2-b2dd-c574bf140925,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,251.1,332.0,5.37,NH-75 (Bengaluru-Shivamogga),express_highway,0.19,0.35,0.229,True,True,True
b91bc4fc-87ed-4a78-b147-a2f6df09e0ed,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,248.9,331.5,5.72,NH-75 (Bengaluru-Shivamogga),express_highway,0.1,0.2,0.148,True,True,True
a5473b40-1128-48ce-8439-b3ca61117a3a,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,240.7,313.9,4.33,NH-75 (Bengaluru-Shivamogga),express_highway,0.22,0.13,0.175,True,True,True
42de118a-09ae-45f9-9417-91453fcc6c0b,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,244.7,296.3,4.11,NH-75 (Bengaluru-Shivamogga),express_highway,0.15,0.13,0.147,True,True,True
5569023b-64ed-46f0-9cf5-a28b9792d996,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,252.1,305.2,4.29,NH-75 (Bengaluru-Shivamogga),express_highway,0.2,0.15,0.173,True,True,True
81570613-58b1-494e-936c-2d0f6fc48d08,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,244.9,297.0,4.01,NH-75 (Bengaluru-Shivamogga),express_highway,0.18,0.23,0.189,True,True,True
4e75911e-689e-4f57-88cf-4d115e5f7226,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,251.1,296.5,4.85,NH-75 (Bengaluru-Shivamogga),express_highway,0.29,0.34,0.266,True,True,True
5962f355-7ef5-4faa-8d2f-c0845d016ffd,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,248.1,306.9,4.21,NH-75 (Bengaluru-Shivamogga),express_highway,0.16,0.36,0.22,True,True,True
d78190c3-2c26-4aba-8c63-ca4c4a3d9b65,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,248.3,287.1,4.63,NH-75 (Bengaluru-Shivamogga),express_highway,0.31,0.37,0.283,True,False,True
e9dad95a-164a-4ed1-9544-3c9214e70b1a,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,244.6,318.3,4.65,NH-75 (Bengaluru-Shivamogga),express_highway,0.29,0.31,0.257,True,True,True
4f54753d-7d65-40ec-8905-254263babec6,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,250.5,300.9,4.68,NH-75 (Bengaluru-Shivamogga),express_highway,0.25,0.28,0.232,True,True,True
62c2f2bc-0741-441d-9c5f-60a435f1288e,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,246.9,327.7,5.08,NH-75 (Bengaluru-Shivamogga),express_highway,0.1,0.16,0.136,True,True,True
dcedd463-1bc1-4779-9983-4ca7640cc007,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,242.9,320.5,5.81,NH-75 (Bengaluru-Shivamogga),express_highway,0.31,0.12,0.208,True,True,True
7168e997-461c-46d3-993f-47c18ef67af3,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,220.7,328.2,6.43,SH/District Road (Shivamogga–Mysuru),state_highway,0.17,0.35,0.221,True,True,True
f65302c6-68be-441c-8cc8-09f1570282ef,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,District Hospital Hubballi,Hubballi,167.1,231.4,5.12,SH/District Road (Shivamogga–Hubballi),state_highway,0.22,0.37,0.247,True,True,True
1fddb571-d14e-41b6-8166-3f9f0c24abd9,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,136.0,188.0,4.5,SH/District Road (Shivamogga–Mangaluru),state_highway,0.25,0.39,0.265,True,True,True
9e6bf45b-8182-413f-921a-44ee382da67a,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,247.4,326.5,4.54,NH-75 (Bengaluru-Shivamogga),express_highway,0.21,0.27,0.213,True,True,True
2a0e1504-ea19-42fb-88b4-5009746a9f64,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,248.0,327.7,4.53,NH-75 (Bengaluru-Shivamogga),express_highway,0.29,0.35,0.269,True,True,True
ff8ff1e8-8e4b-4c8a-a3f2-4c3d395c8402,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,245.5,325.6,5.68,NH-75 (Bengaluru-Shivamogga),express_highway,0.14,0.39,0.221,True,True,True
d38ad2e1-f1ba-4cde-90f8-e733cf97bff5,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,250.9,315.9,5.4,NH-75 (Bengaluru-Shivamogga),express_highway,0.2,0.29,0.215,True,True,True
db2e68e4-0eba-4222-975f-5bde3ac73eb8,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,244.3,321.5,4.51,NH-75 (Bengaluru-Shivamogga),express_highway,0.06,0.24,0.144,True,True,True
d3b7e18c-0891-4ad3-8752-ed5e46bbce28,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,2c10669e-877f-49df-988b-6f88cea0c8db,SDM College of Medical Sciences,Dharwad,179.9,244.2,4.63,SH/District Road (Shivamogga–Dharwad),state_highway,0.1,0.29,0.175,True,True,True
73c2e8a8-2546-4e30-ae45-79fc59ec01e9,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,247.6,313.0,4.64,NH-75 (Bengaluru-Shivamogga),express_highway,0.22,0.31,0.229,True,True,True
cd83a34a-1ae7-4bcf-b66a-93f0991a5501,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,57229351-d8e3-4fab-951c-dc8c980d72c0,District Hospital Belagavi,Belagavi,237.4,372.6,10.12,SH/District Road (Shivamogga–Belagavi),state_highway,0.16,0.26,0.19,True,True,True
0caf9835-fe76-4cee-96b0-b2733f6b70cc,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,98e0d752-46c0-4b17-8810-4308cc191df8,Shri B M Patil Medical College,Vijayapura,320.9,469.7,9.36,SH/District Road (Shivamogga–Vijayapura),state_highway,0.15,0.35,0.213,True,True,True
7017a642-1dd8-42ba-8cbd-ed00cdcd5cfb,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,bb873a93-3bde-4136-a0f3-0c7b476f70af,Kasturba Medical College Manipal,Mangaluru,138.3,223.9,5.79,SH/District Road (Shivamogga–Mangaluru),state_highway,0.21,0.2,0.192,True,True,True
6d2080e7-c2b6-4a6a-aad9-f92c95a3fbdb,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,137.4,216.2,5.51,SH/District Road (Shivamogga–Mangaluru),state_highway,0.29,0.27,0.245,True,True,True
7a780804-c716-42a2-87fc-1c536b24a9fc,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,5.6,9.4,0.19,SH/District Road (Shivamogga–Shivamogga),intra_city,0.23,0.35,0.245,True,True,True
0f594159-7780-4ae5-9ef0-e2513615542b,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,66.1,78.9,1.17,SH-57 (Davanagere-Shivamogga),express_highway,0.67,0.32,0.412,True,True,True
f67d8d69-1556-4c33-80c9-2ac28aba9c6a,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,182.4,247.8,5.69,SH/District Road (Shivamogga–Tumakuru),state_highway,0.25,0.24,0.22,True,True,True
4e650ed0-0eae-4099-86ea-46365d4ad97d,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,247.6,296.5,4.61,NH-75 (Bengaluru-Shivamogga),express_highway,0.3,0.16,0.216,True,True,True
9a526847-ddb3-412d-952f-78d77f83bc53,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,252.8,309.3,4.13,NH-75 (Bengaluru-Shivamogga),express_highway,0.32,0.11,0.209,True,True,True
da140153-7f64-4953-a890-b4993bcadd78,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,246.7,309.9,5.5,NH-75 (Bengaluru-Shivamogga),express_highway,0.33,0.23,0.249,True,True,True
2f6dc0f9-6a0b-4cfb-972b-3401da286c95,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,248.8,306.9,5.08,NH-75 (Bengaluru-Shivamogga),express_highway,0.22,0.14,0.178,True,True,True
d945e887-8ca4-413f-9adf-42e9c736d135,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,223.1,363.6,8.11,SH/District Road (Shivamogga–Mysuru),state_highway,0.22,0.35,0.241,True,True,True
2aeefa47-80f2-4c49-8d7c-f83c481a0531,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,195.1,276.0,7.17,SH/District Road (Shivamogga–Ballari),state_highway,0.18,0.34,0.222,True,True,True
f5c9747f-8145-40a1-a009-517ff81664ac,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,124.3,170.3,3.35,SH/District Road (Shivamogga–Hassan),state_highway,0.2,0.27,0.209,True,True,True
98ef8b54-d4e0-45ee-b1f3-f55e101401e8,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,215.0,332.8,9.21,SH/District Road (Shivamogga–Mandya),state_highway,0.12,0.33,0.195,True,True,True
2d96e2ec-4e75-49b0-8772-711cb08fe2a7,3f488925-dd52-4439-8b2f-338e2708b2cb,Ramanagara Healthcare,Shivamogga,a358466a-5265-40d0-852b-00e114b60fbe,District Hospital Raichur,Raichur,319.5,477.4,10.33,SH/District Road (Shivamogga–Raichur),state_highway,0.33,0.11,0.213,True,True,True
f52b517a-7787-4632-96ef-9f2a8bd1c477,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,Apollo Hospitals Bangalore,Bengaluru,366.6,448.1,7.84,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.34,0.39,0.28,True,True,True
93dec8da-7b82-4a46-a22a-8f5a097169dd,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,7aff3511-d078-448e-a99d-90bfc23f7d81,Manipal Hospitals Bangalore,Bengaluru,368.3,446.5,6.04,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.06,0.39,0.168,True,True,True
bede69fd-d342-4c10-9256-41f4869b2f17,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,6ebb1cd6-4336-4042-a427-21e6d887b651,Sakra World Hospital,Bengaluru,368.4,485.2,8.18,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.23,0.34,0.221,True,True,True
fee61d3e-2c9d-4a0a-ad00-3c1082033e7b,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,31a28173-ca6a-4d67-9360-2838c27e34b7,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,363.0,440.7,7.1,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.24,0.14,0.165,True,True,True
0a40e488-0589-4649-94cd-31154e04a014,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,360.2,422.7,7.05,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.27,0.21,0.198,True,True,True
e6061ef0-417c-4b2e-a724-8ec39701252e,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,367.3,459.7,7.8,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.11,0.3,0.161,True,True,True
0194f595-a67d-4fc5-8d38-c76bdea5e9b0,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,362.5,424.8,6.21,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.17,0.3,0.185,True,True,True
5d1fa3a3-1f6f-44b5-a7c2-0071fba18d47,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,362.5,444.5,6.18,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.07,0.37,0.166,True,True,True
fbd0e62e-2324-4df0-9f8b-cadc7c5e0586,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,373.4,449.5,8.05,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.22,0.17,0.166,True,True,True
202f6e74-c516-412d-99d4-4d5320f4e25e,99836ff6-1a65-41b9-9d92-057ac13402f2,Channapatna Medicals,Raichur,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,369.5,458.8,6.46,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.29,0.28,0.227,True,True,True
